version_group,group,species_id,species_identifier,form_identifier
xd,back,201,unown,b
xd,back,201,unown,c
xd,back,201,unown,d
xd,back,201,unown,e
xd,back,201,unown,f
xd,back,201,unown,g
xd,back,201,unown,h
xd,back,201,unown,i
xd,back,201,unown,j
xd,back,201,unown,k
xd,back,201,unown,l
xd,back,201,unown,m
xd,back,201,unown,n
xd,back,201,unown,o
xd,back,201,unown,p
xd,back,201,unown,q
xd,back,201,unown,r
xd,back,201,unown,s
xd,back,201,unown,t
xd,back,201,unown,u
xd,back,201,unown,v
xd,back,201,unown,w
xd,back,201,unown,x
xd,back,201,unown,y
xd,back,201,unown,z
xd,back,201,unown,exclamation
xd,back,201,unown,question
xd,back,202,wobbuffet,NULL
xd,back,203,girafarig,NULL
xd,back,204,pineco,NULL
xd,back,205,forretress,NULL
xd,back,206,dunsparce,NULL
xd,back,207,gligar,NULL
xd,back,208,steelix,NULL
xd,back,209,snubbull,NULL
xd,back,210,granbull,NULL
xd,back,211,qwilfish,NULL
xd,back,212,scizor,NULL
xd,back,213,shuckle,NULL
xd,back,214,heracross,NULL
xd,back,215,sneasel,NULL
xd,back,216,teddiursa,NULL
xd,back,217,ursaring,NULL
xd,back,218,slugma,NULL
xd,back,219,magcargo,NULL
xd,back,220,swinub,NULL
xd,back,221,piloswine,NULL
xd,back,222,corsola,NULL
xd,back,223,remoraid,NULL
xd,back,224,octillery,NULL
xd,back,225,delibird,NULL
xd,back,226,mantine,NULL
xd,back,227,skarmory,NULL
xd,back,228,houndour,NULL
xd,back,229,houndoom,NULL
xd,back,230,kingdra,NULL
xd,back,231,phanpy,NULL
xd,back,232,donphan,NULL
xd,back,233,porygon2,NULL
xd,back,234,stantler,NULL
xd,back,235,smeargle,NULL
xd,back,236,tyrogue,NULL
xd,back,237,hitmontop,NULL
xd,back,238,smoochum,NULL
xd,back,239,elekid,NULL
xd,back,240,magby,NULL
xd,back,241,miltank,NULL
xd,back,242,blissey,NULL
xd,back,243,raikou,NULL
xd,back,244,entei,NULL
xd,back,245,suicune,NULL
xd,back,246,larvitar,NULL
xd,back,247,pupitar,NULL
xd,back,248,tyranitar,NULL
xd,back,249,lugia,NULL
xd,back,250,ho-oh,NULL
xd,back,251,celebi,NULL
xd,back,252,treecko,NULL
xd,back,253,grovyle,NULL
xd,back,254,sceptile,NULL
xd,back,255,torchic,NULL
xd,back,256,combusken,NULL
xd,back,257,blaziken,NULL
xd,back,258,mudkip,NULL
xd,back,259,marshtomp,NULL
xd,back,260,swampert,NULL
xd,back,261,poochyena,NULL
xd,back,262,mightyena,NULL
xd,back,263,zigzagoon,NULL
xd,back,264,linoone,NULL
xd,back,265,wurmple,NULL
xd,back,266,silcoon,NULL
xd,back,267,beautifly,NULL
xd,back,268,cascoon,NULL
xd,back,269,dustox,NULL
xd,back,270,lotad,NULL
xd,back,271,lombre,NULL
xd,back,272,ludicolo,NULL
xd,back,273,seedot,NULL
xd,back,274,nuzleaf,NULL
xd,back,275,shiftry,NULL
xd,back,276,taillow,NULL
xd,back,277,swellow,NULL
xd,back,278,wingull,NULL
xd,back,279,pelipper,NULL
xd,back,280,ralts,NULL
xd,back,281,kirlia,NULL
xd,back,282,gardevoir,NULL
xd,back,283,surskit,NULL
xd,back,284,masquerain,NULL
xd,back,285,shroomish,NULL
xd,back,286,breloom,NULL
xd,back,287,slakoth,NULL
xd,back,288,vigoroth,NULL
xd,back,289,slaking,NULL
xd,back,290,nincada,NULL
xd,back,291,ninjask,NULL
xd,back,292,shedinja,NULL
xd,back,293,whismur,NULL
xd,back,294,loudred,NULL
xd,back,295,exploud,NULL
xd,back,296,makuhita,NULL
xd,back,297,hariyama,NULL
xd,back,298,azurill,NULL
xd,back,299,nosepass,NULL
xd,back,300,skitty,NULL
xd,back,301,delcatty,NULL
xd,back,302,sableye,NULL
xd,back,303,mawile,NULL
xd,back,304,aron,NULL
xd,back,305,lairon,NULL
xd,back,306,aggron,NULL
xd,back,307,meditite,NULL
xd,back,308,medicham,NULL
xd,back,309,electrike,NULL
xd,back,310,manectric,NULL
xd,back,311,plusle,NULL
xd,back,312,minun,NULL
xd,back,313,volbeat,NULL
xd,back,314,illumise,NULL
xd,back,315,roselia,NULL
xd,back,316,gulpin,NULL
xd,back,317,swalot,NULL
xd,back,318,carvanha,NULL
xd,back,319,sharpedo,NULL
xd,back,320,wailmer,NULL
xd,back,321,wailord,NULL
xd,back,322,numel,NULL
xd,back,323,camerupt,NULL
xd,back,324,torkoal,NULL
xd,back,325,spoink,NULL
xd,back,326,grumpig,NULL
xd,back,327,spinda,NULL
xd,back,328,trapinch,NULL
xd,back,329,vibrava,NULL
xd,back,330,flygon,NULL
xd,back,331,cacnea,NULL
xd,back,332,cacturne,NULL
xd,back,333,swablu,NULL
xd,back,334,altaria,NULL
xd,back,335,zangoose,NULL
xd,back,336,seviper,NULL
xd,back,337,lunatone,NULL
xd,back,338,solrock,NULL
xd,back,339,barboach,NULL
xd,back,340,whiscash,NULL
xd,back,341,corphish,NULL
xd,back,342,crawdaunt,NULL
xd,back,343,baltoy,NULL
xd,back,344,claydol,NULL
xd,back,345,lileep,NULL
xd,back,346,cradily,NULL
xd,back,347,anorith,NULL
xd,back,348,armaldo,NULL
xd,back,349,feebas,NULL
xd,back,350,milotic,NULL
xd,back,351,castform,NULL
xd,back,351,castform,sunny
xd,back,351,castform,rainy
xd,back,351,castform,snowy
xd,back,352,kecleon,NULL
xd,back,353,shuppet,NULL
xd,back,354,banette,NULL
xd,back,355,duskull,NULL
xd,back,356,dusclops,NULL
xd,back,357,tropius,NULL
xd,back,358,chimecho,NULL
xd,back,359,absol,NULL
xd,back,360,wynaut,NULL
xd,back,361,snorunt,NULL
xd,back,362,glalie,NULL
xd,back,363,spheal,NULL
xd,back,364,sealeo,NULL
xd,back,365,walrein,NULL
xd,back,366,clamperl,NULL
xd,back,367,huntail,NULL
xd,back,368,gorebyss,NULL
xd,back,369,relicanth,NULL
xd,back,370,luvdisc,NULL
xd,back,371,bagon,NULL
xd,back,372,shelgon,NULL
xd,back,373,salamence,NULL
xd,back,374,beldum,NULL
xd,back,375,metang,NULL
xd,back,376,metagross,NULL
xd,back,377,regirock,NULL
xd,back,378,regice,NULL
xd,back,379,registeel,NULL
xd,back,380,latias,NULL
xd,back,381,latios,NULL
xd,back,382,kyogre,NULL
xd,back,383,groudon,NULL
xd,back,384,rayquaza,NULL
xd,back,385,jirachi,NULL
xd,back,386,deoxys,normal
xd,back,386,deoxys,attack
xd,back,386,deoxys,defense
xd,back,386,deoxys,speed
xd,back,387,turtwig,NULL
xd,back,388,grotle,NULL
xd,back,389,torterra,NULL
xd,back,390,chimchar,NULL
xd,back,391,monferno,NULL
xd,back,392,infernape,NULL
xd,back,393,piplup,NULL
xd,back,394,prinplup,NULL
xd,back,395,empoleon,NULL
xd,back,396,starly,NULL
xd,back,397,staravia,NULL
xd,back,398,staraptor,NULL
xd,back,399,bidoof,NULL
xd,back,400,bibarel,NULL
xd,back,401,kricketot,NULL
xd,back,402,kricketune,NULL
xd,back,403,shinx,NULL
xd,back,404,luxio,NULL
xd,back,405,luxray,NULL
xd,back,406,budew,NULL
xd,back,407,roserade,NULL
xd,back,408,cranidos,NULL
xd,back,409,rampardos,NULL
xd,back,410,shieldon,NULL
xd,back,411,bastiodon,NULL
xd,back,412,burmy,plant
xd,back,412,burmy,sandy
xd,back,412,burmy,trash
xd,back,413,wormadam,plant
xd,back,413,wormadam,sandy
xd,back,413,wormadam,trash
xd,back,414,mothim,plant
xd,back,415,combee,NULL
xd,back,416,vespiquen,NULL
xd,back,417,pachirisu,NULL
xd,back,418,buizel,NULL
xd,back,419,floatzel,NULL
xd,back,420,cherubi,NULL
xd,back,421,cherrim,overcast
xd,back,421,cherrim,sunshine
xd,back,422,shellos,west
xd,back,422,shellos,east
xd,back,423,gastrodon,west
xd,back,423,gastrodon,east
xd,back,424,ambipom,NULL
xd,back,425,drifloon,NULL
xd,back,426,drifblim,NULL
xd,back,427,buneary,NULL
xd,back,428,lopunny,NULL
xd,back,429,mismagius,NULL
xd,back,430,honchkrow,NULL
xd,back,431,glameow,NULL
xd,back,432,purugly,NULL
xd,back,433,chingling,NULL
xd,back,434,stunky,NULL
xd,back,435,skuntank,NULL
xd,back,436,bronzor,NULL
xd,back,437,bronzong,NULL
xd,back,438,bonsly,NULL
xd,back,439,mime-jr,NULL
xd,back,440,happiny,NULL
xd,back,441,chatot,NULL
xd,back,442,spiritomb,NULL
xd,back,443,gible,NULL
xd,back,444,gabite,NULL
xd,back,445,garchomp,NULL
xd,back,446,munchlax,NULL
xd,back,447,riolu,NULL
xd,back,448,lucario,NULL
xd,back,449,hippopotas,NULL
xd,back,450,hippowdon,NULL
xd,back,451,skorupi,NULL
xd,back,452,drapion,NULL
xd,back,453,croagunk,NULL
xd,back,454,toxicroak,NULL
xd,back,455,carnivine,NULL
xd,back,456,finneon,NULL
xd,back,457,lumineon,NULL
xd,back,458,mantyke,NULL
xd,back,459,snover,NULL
xd,back,460,abomasnow,NULL
xd,back,461,weavile,NULL
xd,back,462,magnezone,NULL
xd,back,463,lickilicky,NULL
xd,back,464,rhyperior,NULL
xd,back,465,tangrowth,NULL
xd,back,466,electivire,NULL
xd,back,467,magmortar,NULL
xd,back,468,togekiss,NULL
xd,back,469,yanmega,NULL
xd,back,470,leafeon,NULL
xd,back,471,glaceon,NULL
xd,back,472,gliscor,NULL
xd,back,473,mamoswine,NULL
xd,back,474,porygon-z,NULL
xd,back,475,gallade,NULL
xd,back,476,probopass,NULL
xd,back,477,dusknoir,NULL
xd,back,478,froslass,NULL
xd,back,479,rotom,NULL
xd,back,480,uxie,NULL
xd,back,481,mesprit,NULL
xd,back,482,azelf,NULL
xd,back,483,dialga,NULL
xd,back,484,palkia,NULL
xd,back,485,heatran,NULL
xd,back,486,regigigas,NULL
xd,back,487,giratina,altered
xd,back,488,cresselia,NULL
xd,back,489,phione,NULL
xd,back,490,manaphy,NULL
xd,back,491,darkrai,NULL
xd,back,492,shaymin,land
xd,back,493,arceus,normal
xd,back,493,arceus,bug
xd,back,493,arceus,dark
xd,back,493,arceus,dragon
xd,back,493,arceus,electric
xd,back,493,arceus,fighting
xd,back,493,arceus,fire
xd,back,493,arceus,flying
xd,back,493,arceus,ghost
xd,back,493,arceus,grass
xd,back,493,arceus,ground
xd,back,493,arceus,ice
xd,back,493,arceus,poison
xd,back,493,arceus,psychic
xd,back,493,arceus,rock
xd,back,493,arceus,steel
xd,back,493,arceus,water
xd,back,493,arceus,unknown
xd,shiny,1,bulbasaur,NULL
xd,shiny,2,ivysaur,NULL
xd,shiny,3,venusaur,NULL
xd,shiny,4,charmander,NULL
xd,shiny,5,charmeleon,NULL
xd,shiny,6,charizard,NULL
xd,shiny,7,squirtle,NULL
xd,shiny,8,wartortle,NULL
xd,shiny,9,blastoise,NULL
xd,shiny,10,caterpie,NULL
xd,shiny,11,metapod,NULL
xd,shiny,12,butterfree,NULL
xd,shiny,13,weedle,NULL
xd,shiny,14,kakuna,NULL
xd,shiny,15,beedrill,NULL
xd,shiny,16,pidgey,NULL
xd,shiny,17,pidgeotto,NULL
xd,shiny,18,pidgeot,NULL
xd,shiny,19,rattata,NULL
xd,shiny,20,raticate,NULL
xd,shiny,21,spearow,NULL
xd,shiny,22,fearow,NULL
xd,shiny,23,ekans,NULL
xd,shiny,24,arbok,NULL
xd,shiny,25,pikachu,NULL
xd,shiny,26,raichu,NULL
xd,shiny,27,sandshrew,NULL
xd,shiny,28,sandslash,NULL
xd,shiny,29,nidoran-f,NULL
xd,shiny,30,nidorina,NULL
xd,shiny,31,nidoqueen,NULL
xd,shiny,32,nidoran-m,NULL
xd,shiny,33,nidorino,NULL
xd,shiny,34,nidoking,NULL
xd,shiny,35,clefairy,NULL
xd,shiny,36,clefable,NULL
xd,shiny,37,vulpix,NULL
xd,shiny,38,ninetales,NULL
xd,shiny,39,jigglypuff,NULL
xd,shiny,40,wigglytuff,NULL
xd,shiny,41,zubat,NULL
xd,shiny,42,golbat,NULL
xd,shiny,43,oddish,NULL
xd,shiny,44,gloom,NULL
xd,shiny,45,vileplume,NULL
xd,shiny,46,paras,NULL
xd,shiny,47,parasect,NULL
xd,shiny,48,venonat,NULL
xd,shiny,49,venomoth,NULL
xd,shiny,50,diglett,NULL
xd,shiny,51,dugtrio,NULL
xd,shiny,52,meowth,NULL
xd,shiny,53,persian,NULL
xd,shiny,54,psyduck,NULL
xd,shiny,55,golduck,NULL
xd,shiny,56,mankey,NULL
xd,shiny,57,primeape,NULL
xd,shiny,58,growlithe,NULL
xd,shiny,59,arcanine,NULL
xd,shiny,60,poliwag,NULL
xd,shiny,61,poliwhirl,NULL
xd,shiny,62,poliwrath,NULL
xd,shiny,63,abra,NULL
xd,shiny,64,kadabra,NULL
xd,shiny,65,alakazam,NULL
xd,shiny,66,machop,NULL
xd,shiny,67,machoke,NULL
xd,shiny,68,machamp,NULL
xd,shiny,69,bellsprout,NULL
xd,shiny,70,weepinbell,NULL
xd,shiny,71,victreebel,NULL
xd,shiny,72,tentacool,NULL
xd,shiny,73,tentacruel,NULL
xd,shiny,74,geodude,NULL
xd,shiny,75,graveler,NULL
xd,shiny,76,golem,NULL
xd,shiny,77,ponyta,NULL
xd,shiny,78,rapidash,NULL
xd,shiny,79,slowpoke,NULL
xd,shiny,80,slowbro,NULL
xd,shiny,81,magnemite,NULL
xd,shiny,82,magneton,NULL
xd,shiny,83,farfetchd,NULL
xd,shiny,84,doduo,NULL
xd,shiny,85,dodrio,NULL
xd,shiny,86,seel,NULL
xd,shiny,87,dewgong,NULL
xd,shiny,88,grimer,NULL
xd,shiny,89,muk,NULL
xd,shiny,90,shellder,NULL
xd,shiny,91,cloyster,NULL
xd,shiny,92,gastly,NULL
xd,shiny,93,haunter,NULL
xd,shiny,94,gengar,NULL
xd,shiny,95,onix,NULL
xd,shiny,96,drowzee,NULL
xd,shiny,97,hypno,NULL
xd,shiny,98,krabby,NULL
xd,shiny,99,kingler,NULL
xd,shiny,100,voltorb,NULL
xd,shiny,101,electrode,NULL
xd,shiny,102,exeggcute,NULL
xd,shiny,103,exeggutor,NULL
xd,shiny,104,cubone,NULL
xd,shiny,105,marowak,NULL
xd,shiny,106,hitmonlee,NULL
xd,shiny,107,hitmonchan,NULL
xd,shiny,108,lickitung,NULL
xd,shiny,109,koffing,NULL
xd,shiny,110,weezing,NULL
xd,shiny,111,rhyhorn,NULL
xd,shiny,112,rhydon,NULL
xd,shiny,113,chansey,NULL
xd,shiny,114,tangela,NULL
xd,shiny,115,kangaskhan,NULL
xd,shiny,116,horsea,NULL
xd,shiny,117,seadra,NULL
xd,shiny,118,goldeen,NULL
xd,shiny,119,seaking,NULL
xd,shiny,120,staryu,NULL
xd,shiny,121,starmie,NULL
xd,shiny,122,mr-mime,NULL
xd,shiny,123,scyther,NULL
xd,shiny,124,jynx,NULL
xd,shiny,125,electabuzz,NULL
xd,shiny,126,magmar,NULL
xd,shiny,127,pinsir,NULL
xd,shiny,128,tauros,NULL
xd,shiny,129,magikarp,NULL
xd,shiny,130,gyarados,NULL
xd,shiny,131,lapras,NULL
xd,shiny,132,ditto,NULL
xd,shiny,133,eevee,NULL
xd,shiny,134,vaporeon,NULL
xd,shiny,135,jolteon,NULL
xd,shiny,136,flareon,NULL
xd,shiny,137,porygon,NULL
xd,shiny,138,omanyte,NULL
xd,shiny,139,omastar,NULL
xd,shiny,140,kabuto,NULL
xd,shiny,141,kabutops,NULL
xd,shiny,142,aerodactyl,NULL
xd,shiny,143,snorlax,NULL
xd,shiny,144,articuno,NULL
xd,shiny,145,zapdos,NULL
xd,shiny,146,moltres,NULL
xd,shiny,147,dratini,NULL
xd,shiny,148,dragonair,NULL
xd,shiny,149,dragonite,NULL
xd,shiny,150,mewtwo,NULL
xd,shiny,151,mew,NULL
xd,shiny,152,chikorita,NULL
xd,shiny,153,bayleef,NULL
xd,shiny,154,meganium,NULL
xd,shiny,155,cyndaquil,NULL
xd,shiny,156,quilava,NULL
xd,shiny,157,typhlosion,NULL
xd,shiny,158,totodile,NULL
xd,shiny,159,croconaw,NULL
xd,shiny,160,feraligatr,NULL
xd,shiny,161,sentret,NULL
xd,shiny,162,furret,NULL
xd,shiny,163,hoothoot,NULL
xd,shiny,164,noctowl,NULL
xd,shiny,165,ledyba,NULL
xd,shiny,166,ledian,NULL
xd,shiny,167,spinarak,NULL
xd,shiny,168,ariados,NULL
xd,shiny,169,crobat,NULL
xd,shiny,170,chinchou,NULL
xd,shiny,171,lanturn,NULL
xd,shiny,172,pichu,NULL
xd,shiny,173,cleffa,NULL
xd,shiny,174,igglybuff,NULL
xd,shiny,175,togepi,NULL
xd,shiny,176,togetic,NULL
xd,shiny,177,natu,NULL
xd,shiny,178,xatu,NULL
xd,shiny,179,mareep,NULL
xd,shiny,180,flaaffy,NULL
xd,shiny,181,ampharos,NULL
xd,shiny,182,bellossom,NULL
xd,shiny,183,marill,NULL
xd,shiny,184,azumarill,NULL
xd,shiny,185,sudowoodo,NULL
xd,shiny,186,politoed,NULL
xd,shiny,187,hoppip,NULL
xd,shiny,188,skiploom,NULL
xd,shiny,189,jumpluff,NULL
xd,shiny,190,aipom,NULL
xd,shiny,191,sunkern,NULL
xd,shiny,192,sunflora,NULL
xd,shiny,193,yanma,NULL
xd,shiny,194,wooper,NULL
xd,shiny,195,quagsire,NULL
xd,shiny,196,espeon,NULL
xd,shiny,197,umbreon,NULL
xd,shiny,198,murkrow,NULL
xd,shiny,199,slowking,NULL
xd,shiny,200,misdreavus,NULL
xd,shiny,201,unown,a
xd,shiny,201,unown,b
xd,shiny,201,unown,c
xd,shiny,201,unown,d
xd,shiny,201,unown,e
xd,shiny,201,unown,f
xd,shiny,201,unown,g
xd,shiny,201,unown,h
xd,shiny,201,unown,i
xd,shiny,201,unown,j
xd,shiny,201,unown,k
xd,shiny,201,unown,l
xd,shiny,201,unown,m
xd,shiny,201,unown,n
xd,shiny,201,unown,o
xd,shiny,201,unown,p
xd,shiny,201,unown,q
xd,shiny,201,unown,r
xd,shiny,201,unown,s
xd,shiny,201,unown,t
xd,shiny,201,unown,u
xd,shiny,201,unown,v
xd,shiny,201,unown,w
xd,shiny,201,unown,x
xd,shiny,201,unown,y
xd,shiny,201,unown,z
xd,shiny,201,unown,exclamation
xd,shiny,201,unown,question
xd,shiny,202,wobbuffet,NULL
xd,shiny,203,girafarig,NULL
xd,shiny,204,pineco,NULL
xd,shiny,205,forretress,NULL
xd,shiny,206,dunsparce,NULL
xd,shiny,207,gligar,NULL
xd,shiny,208,steelix,NULL
xd,shiny,209,snubbull,NULL
xd,shiny,210,granbull,NULL
xd,shiny,211,qwilfish,NULL
xd,shiny,212,scizor,NULL
xd,shiny,213,shuckle,NULL
xd,shiny,214,heracross,NULL
xd,shiny,215,sneasel,NULL
xd,shiny,216,teddiursa,NULL
xd,shiny,217,ursaring,NULL
xd,shiny,218,slugma,NULL
xd,shiny,219,magcargo,NULL
xd,shiny,220,swinub,NULL
xd,shiny,221,piloswine,NULL
xd,shiny,222,corsola,NULL
xd,shiny,223,remoraid,NULL
xd,shiny,224,octillery,NULL
xd,shiny,225,delibird,NULL
xd,shiny,226,mantine,NULL
xd,shiny,227,skarmory,NULL
xd,shiny,228,houndour,NULL
xd,shiny,229,houndoom,NULL
xd,shiny,230,kingdra,NULL
xd,shiny,231,phanpy,NULL
xd,shiny,232,donphan,NULL
xd,shiny,233,porygon2,NULL
xd,shiny,234,stantler,NULL
xd,shiny,235,smeargle,NULL
xd,shiny,236,tyrogue,NULL
xd,shiny,237,hitmontop,NULL
xd,shiny,238,smoochum,NULL
xd,shiny,239,elekid,NULL
xd,shiny,240,magby,NULL
xd,shiny,241,miltank,NULL
xd,shiny,242,blissey,NULL
xd,shiny,243,raikou,NULL
xd,shiny,244,entei,NULL
xd,shiny,245,suicune,NULL
xd,shiny,246,larvitar,NULL
xd,shiny,247,pupitar,NULL
xd,shiny,248,tyranitar,NULL
xd,shiny,249,lugia,NULL
xd,shiny,250,ho-oh,NULL
xd,shiny,251,celebi,NULL
xd,shiny,252,treecko,NULL
xd,shiny,253,grovyle,NULL
xd,shiny,254,sceptile,NULL
xd,shiny,255,torchic,NULL
xd,shiny,256,combusken,NULL
xd,shiny,257,blaziken,NULL
xd,shiny,258,mudkip,NULL
xd,shiny,259,marshtomp,NULL
xd,shiny,260,swampert,NULL
xd,shiny,261,poochyena,NULL
xd,shiny,262,mightyena,NULL
xd,shiny,263,zigzagoon,NULL
xd,shiny,264,linoone,NULL
xd,shiny,265,wurmple,NULL
xd,shiny,266,silcoon,NULL
xd,shiny,267,beautifly,NULL
xd,shiny,268,cascoon,NULL
xd,shiny,269,dustox,NULL
xd,shiny,270,lotad,NULL
xd,shiny,271,lombre,NULL
xd,shiny,272,ludicolo,NULL
xd,shiny,273,seedot,NULL
xd,shiny,274,nuzleaf,NULL
xd,shiny,275,shiftry,NULL
xd,shiny,276,taillow,NULL
xd,shiny,277,swellow,NULL
xd,shiny,278,wingull,NULL
xd,shiny,279,pelipper,NULL
xd,shiny,280,ralts,NULL
xd,shiny,281,kirlia,NULL
xd,shiny,282,gardevoir,NULL
xd,shiny,283,surskit,NULL
xd,shiny,284,masquerain,NULL
xd,shiny,285,shroomish,NULL
xd,shiny,286,breloom,NULL
xd,shiny,287,slakoth,NULL
xd,shiny,288,vigoroth,NULL
xd,shiny,289,slaking,NULL
xd,shiny,290,nincada,NULL
xd,shiny,291,ninjask,NULL
xd,shiny,292,shedinja,NULL
xd,shiny,293,whismur,NULL
xd,shiny,294,loudred,NULL
xd,shiny,295,exploud,NULL
xd,shiny,296,makuhita,NULL
xd,shiny,297,hariyama,NULL
xd,shiny,298,azurill,NULL
xd,shiny,299,nosepass,NULL
xd,shiny,300,skitty,NULL
xd,shiny,301,delcatty,NULL
xd,shiny,302,sableye,NULL
xd,shiny,303,mawile,NULL
xd,shiny,304,aron,NULL
xd,shiny,305,lairon,NULL
xd,shiny,306,aggron,NULL
xd,shiny,307,meditite,NULL
xd,shiny,308,medicham,NULL
xd,shiny,309,electrike,NULL
xd,shiny,310,manectric,NULL
xd,shiny,311,plusle,NULL
xd,shiny,312,minun,NULL
xd,shiny,313,volbeat,NULL
xd,shiny,314,illumise,NULL
xd,shiny,315,roselia,NULL
xd,shiny,316,gulpin,NULL
xd,shiny,317,swalot,NULL
xd,shiny,318,carvanha,NULL
xd,shiny,319,sharpedo,NULL
xd,shiny,320,wailmer,NULL
xd,shiny,321,wailord,NULL
xd,shiny,322,numel,NULL
xd,shiny,323,camerupt,NULL
xd,shiny,324,torkoal,NULL
xd,shiny,325,spoink,NULL
xd,shiny,326,grumpig,NULL
xd,shiny,327,spinda,NULL
xd,shiny,328,trapinch,NULL
xd,shiny,329,vibrava,NULL
xd,shiny,330,flygon,NULL
xd,shiny,331,cacnea,NULL
xd,shiny,332,cacturne,NULL
xd,shiny,333,swablu,NULL
xd,shiny,334,altaria,NULL
xd,shiny,335,zangoose,NULL
xd,shiny,336,seviper,NULL
xd,shiny,337,lunatone,NULL
xd,shiny,338,solrock,NULL
xd,shiny,339,barboach,NULL
xd,shiny,340,whiscash,NULL
xd,shiny,341,corphish,NULL
xd,shiny,342,crawdaunt,NULL
xd,shiny,343,baltoy,NULL
xd,shiny,344,claydol,NULL
xd,shiny,345,lileep,NULL
xd,shiny,346,cradily,NULL
xd,shiny,347,anorith,NULL
xd,shiny,348,armaldo,NULL
xd,shiny,349,feebas,NULL
xd,shiny,350,milotic,NULL
xd,shiny,351,castform,NULL
xd,shiny,351,castform,sunny
xd,shiny,351,castform,rainy
xd,shiny,351,castform,snowy
xd,shiny,352,kecleon,NULL
xd,shiny,353,shuppet,NULL
xd,shiny,354,banette,NULL
xd,shiny,355,duskull,NULL
xd,shiny,356,dusclops,NULL
xd,shiny,357,tropius,NULL
xd,shiny,358,chimecho,NULL
xd,shiny,359,absol,NULL
xd,shiny,360,wynaut,NULL
xd,shiny,361,snorunt,NULL
xd,shiny,362,glalie,NULL
xd,shiny,363,spheal,NULL
xd,shiny,364,sealeo,NULL
xd,shiny,365,walrein,NULL
xd,shiny,366,clamperl,NULL
xd,shiny,367,huntail,NULL
xd,shiny,368,gorebyss,NULL
xd,shiny,369,relicanth,NULL
xd,shiny,370,luvdisc,NULL
xd,shiny,371,bagon,NULL
xd,shiny,372,shelgon,NULL
xd,shiny,373,salamence,NULL
xd,shiny,374,beldum,NULL
xd,shiny,375,metang,NULL
xd,shiny,376,metagross,NULL
xd,shiny,377,regirock,NULL
xd,shiny,378,regice,NULL
xd,shiny,379,registeel,NULL
xd,shiny,380,latias,NULL
xd,shiny,381,latios,NULL
xd,shiny,382,kyogre,NULL
xd,shiny,383,groudon,NULL
xd,shiny,384,rayquaza,NULL
xd,shiny,385,jirachi,NULL
xd,shiny,386,deoxys,normal
xd,shiny,386,deoxys,attack
xd,shiny,386,deoxys,defense
xd,shiny,386,deoxys,speed
xd,shiny,387,turtwig,NULL
xd,shiny,388,grotle,NULL
xd,shiny,389,torterra,NULL
xd,shiny,390,chimchar,NULL
xd,shiny,391,monferno,NULL
xd,shiny,392,infernape,NULL
xd,shiny,393,piplup,NULL
xd,shiny,394,prinplup,NULL
xd,shiny,395,empoleon,NULL
xd,shiny,396,starly,NULL
xd,shiny,397,staravia,NULL
xd,shiny,398,staraptor,NULL
xd,shiny,399,bidoof,NULL
xd,shiny,400,bibarel,NULL
xd,shiny,401,kricketot,NULL
xd,shiny,402,kricketune,NULL
xd,shiny,403,shinx,NULL
xd,shiny,404,luxio,NULL
xd,shiny,405,luxray,NULL
xd,shiny,406,budew,NULL
xd,shiny,407,roserade,NULL
xd,shiny,408,cranidos,NULL
xd,shiny,409,rampardos,NULL
xd,shiny,410,shieldon,NULL
xd,shiny,411,bastiodon,NULL
xd,shiny,412,burmy,plant
xd,shiny,412,burmy,sandy
xd,shiny,412,burmy,trash
xd,shiny,413,wormadam,plant
xd,shiny,413,wormadam,sandy
xd,shiny,413,wormadam,trash
xd,shiny,414,mothim,plant
xd,shiny,415,combee,NULL
xd,shiny,416,vespiquen,NULL
xd,shiny,417,pachirisu,NULL
xd,shiny,418,buizel,NULL
xd,shiny,419,floatzel,NULL
xd,shiny,420,cherubi,NULL
xd,shiny,421,cherrim,overcast
xd,shiny,421,cherrim,sunshine
xd,shiny,422,shellos,west
xd,shiny,422,shellos,east
xd,shiny,423,gastrodon,west
xd,shiny,423,gastrodon,east
xd,shiny,424,ambipom,NULL
xd,shiny,425,drifloon,NULL
xd,shiny,426,drifblim,NULL
xd,shiny,427,buneary,NULL
xd,shiny,428,lopunny,NULL
xd,shiny,429,mismagius,NULL
xd,shiny,430,honchkrow,NULL
xd,shiny,431,glameow,NULL
xd,shiny,432,purugly,NULL
xd,shiny,433,chingling,NULL
xd,shiny,434,stunky,NULL
xd,shiny,435,skuntank,NULL
xd,shiny,436,bronzor,NULL
xd,shiny,437,bronzong,NULL
xd,shiny,438,bonsly,NULL
xd,shiny,439,mime-jr,NULL
xd,shiny,440,happiny,NULL
xd,shiny,441,chatot,NULL
xd,shiny,442,spiritomb,NULL
xd,shiny,443,gible,NULL
xd,shiny,444,gabite,NULL
xd,shiny,445,garchomp,NULL
xd,shiny,446,munchlax,NULL
xd,shiny,447,riolu,NULL
xd,shiny,448,lucario,NULL
xd,shiny,449,hippopotas,NULL
xd,shiny,450,hippowdon,NULL
xd,shiny,451,skorupi,NULL
xd,shiny,452,drapion,NULL
xd,shiny,453,croagunk,NULL
xd,shiny,454,toxicroak,NULL
xd,shiny,455,carnivine,NULL
xd,shiny,456,finneon,NULL
xd,shiny,457,lumineon,NULL
xd,shiny,458,mantyke,NULL
