id,version,location,area,method,species,pokemon,level,chance,conditions,note
56881,firered,icefall-cave,entrance,surf,psyduck,psyduck,5-35,30,,
56886,firered,icefall-cave,entrance,surf,dewgong,dewgong,35-40,5,,
56891,firered,icefall-cave,entrance,surf,wooper,wooper,5-15,5,,
56896,firered,icefall-cave,waterfall,walk,seel,seel,43-47,40,,
56901,firered,icefall-cave,waterfall,walk,golbat,golbat,45-48,25,,
56906,firered,icefall-cave,waterfall,walk,dewgong,dewgong,49-53,20,,
56911,firered,icefall-cave,waterfall,walk,zubat,zubat,40,10,,
56916,firered,icefall-cave,waterfall,walk,psyduck,psyduck,41,5,,
56921,firered,icefall-cave,waterfall,old-rod,magikarp,magikarp,5,100,,
56926,firered,icefall-cave,waterfall,good-rod,horsea,horsea,5-15,80,,
56931,firered,icefall-cave,waterfall,good-rod,magikarp,magikarp,5-15,20,,
56936,firered,icefall-cave,waterfall,super-rod,shellder,shellder,15-25,40,,
56941,firered,icefall-cave,waterfall,super-rod,horsea,horsea,15-25,40,,
56946,firered,icefall-cave,waterfall,super-rod,gyarados,gyarados,15-25,15,,
56951,firered,icefall-cave,waterfall,super-rod,seadra,seadra,25-35,4,,
56956,firered,icefall-cave,waterfall,super-rod,psyduck,psyduck,25-35,1,,
56961,firered,icefall-cave,waterfall,surf,tentacool,tentacool,5-45,95,,
56966,firered,icefall-cave,waterfall,surf,tentacruel,tentacruel,35-45,4,,
56971,firered,icefall-cave,waterfall,surf,lapras,lapras,30-45,1,,
56976,firered,kanto-altering-cave,whole-area,walk,zubat,zubat,6-16,100,,
56981,firered,kanto-altering-cave,whole-area,walk,mareep,mareep,3-13,100,,
56986,firered,kanto-altering-cave,whole-area,walk,aipom,aipom,18-28,100,,
56991,firered,kanto-altering-cave,whole-area,walk,pineco,pineco,19-29,100,,
56996,firered,kanto-altering-cave,whole-area,walk,shuckle,shuckle,18-28,100,,
57001,firered,kanto-altering-cave,whole-area,walk,teddiursa,teddiursa,18-28,100,,
57006,firered,kanto-altering-cave,whole-area,walk,houndour,houndour,12-22,100,,
57011,firered,kanto-altering-cave,whole-area,walk,stantler,stantler,18-28,100,,
57016,firered,kanto-altering-cave,whole-area,walk,smeargle,smeargle,18-28,100,,
57021,firered,kanto-route-1,whole-area,walk,pidgey,pidgey,2-5,50,,
57026,firered,kanto-route-1,whole-area,walk,rattata,rattata,2-4,50,,
57031,firered,kanto-route-2,whole-area,walk,pidgey,pidgey,2-5,45,,
57036,firered,kanto-route-2,whole-area,walk,rattata,rattata,2-5,45,,
57041,firered,kanto-route-2,whole-area,walk,caterpie,caterpie,4-5,5,,
57046,firered,kanto-route-2,whole-area,walk,weedle,weedle,4-5,5,,
57051,firered,kanto-route-3,whole-area,walk,spearow,spearow,6-8,35,,
57056,firered,kanto-route-3,whole-area,walk,pidgey,pidgey,6-7,30,,
57061,firered,kanto-route-3,whole-area,walk,nidoran-m,nidoran-m,6-7,14,,
57066,firered,kanto-route-3,whole-area,walk,jigglypuff,jigglypuff,3-7,10,,
57071,firered,kanto-route-3,whole-area,walk,mankey,mankey,7,10,,
57076,firered,kanto-route-3,whole-area,walk,nidoran-f,nidoran-f,6,1,,
57081,firered,kanto-route-4,pokemon-center,gift,magikarp,magikarp,5,,,
57086,firered,kanto-route-4,whole-area,walk,rattata,rattata,8-12,35,,
57091,firered,kanto-route-4,whole-area,walk,spearow,spearow,8-12,35,,
57096,firered,kanto-route-4,whole-area,walk,ekans,ekans,6-12,25,,
57101,firered,kanto-route-4,whole-area,walk,mankey,mankey,10-12,5,,
57106,firered,kanto-route-4,whole-area,old-rod,magikarp,magikarp,5,100,,
57111,firered,kanto-route-4,whole-area,good-rod,horsea,horsea,5-15,60,,
57116,firered,kanto-route-4,whole-area,good-rod,krabby,krabby,5-15,20,,
57121,firered,kanto-route-4,whole-area,good-rod,magikarp,magikarp,5-15,20,,
57126,firered,kanto-route-4,whole-area,super-rod,horsea,horsea,15-35,84,,
57131,firered,kanto-route-4,whole-area,super-rod,gyarados,gyarados,15-25,15,,
57136,firered,kanto-route-4,whole-area,super-rod,psyduck,psyduck,25-35,1,,
57141,firered,kanto-route-4,whole-area,surf,tentacool,tentacool,5-40,100,,
57146,firered,kanto-route-5,whole-area,walk,pidgey,pidgey,13-16,40,,
57151,firered,kanto-route-5,whole-area,walk,meowth,meowth,10-16,35,,
57156,firered,kanto-route-5,whole-area,walk,oddish,oddish,13-16,25,,
57161,firered,kanto-route-6,whole-area,walk,pidgey,pidgey,13-16,40,,
57166,firered,kanto-route-6,whole-area,walk,meowth,meowth,10-16,35,,
57171,firered,kanto-route-6,whole-area,walk,oddish,oddish,13-16,25,,
57176,firered,kanto-route-6,whole-area,old-rod,magikarp,magikarp,5,100,,
57181,firered,kanto-route-6,whole-area,good-rod,poliwag,poliwag,5-15,60,,
57186,firered,kanto-route-6,whole-area,good-rod,goldeen,goldeen,5-15,20,,
57191,firered,kanto-route-6,whole-area,good-rod,magikarp,magikarp,5-15,20,,
57196,firered,kanto-route-6,whole-area,super-rod,poliwag,poliwag,15-25,40,,
57201,firered,kanto-route-6,whole-area,super-rod,poliwhirl,poliwhirl,20-30,40,,
57206,firered,kanto-route-6,whole-area,super-rod,gyarados,gyarados,15-25,15,,
57211,firered,kanto-route-6,whole-area,super-rod,psyduck,psyduck,15-35,5,,
57216,firered,kanto-route-6,whole-area,surf,psyduck,psyduck,20-40,100,,
57221,firered,kanto-route-7,whole-area,walk,meowth,meowth,17-20,40,,
57226,firered,kanto-route-7,whole-area,walk,pidgey,pidgey,19-22,30,,
57231,firered,kanto-route-7,whole-area,walk,oddish,oddish,19-22,20,,
57236,firered,kanto-route-7,whole-area,walk,growlithe,growlithe,18-20,10,,
57241,firered,kanto-route-8,whole-area,walk,pidgey,pidgey,18-20,30,,
57246,firered,kanto-route-8,whole-area,walk,meowth,meowth,18-20,30,,
57251,firered,kanto-route-8,whole-area,walk,ekans,ekans,17-19,20,,
57256,firered,kanto-route-8,whole-area,walk,growlithe,growlithe,15-18,20,,
57261,firered,kanto-route-9,whole-area,walk,rattata,rattata,14-17,40,,
57266,firered,kanto-route-9,whole-area,walk,spearow,spearow,13-17,35,,
57271,firered,kanto-route-9,whole-area,walk,ekans,ekans,11-17,25,,
57276,firered,kanto-route-10,whole-area,walk,voltorb,voltorb,14-17,40,,
57281,firered,kanto-route-10,whole-area,walk,spearow,spearow,13-17,35,,
57286,firered,kanto-route-10,whole-area,walk,ekans,ekans,11-17,25,,
57291,firered,kanto-route-10,whole-area,old-rod,magikarp,magikarp,5,100,,
57296,firered,kanto-route-10,whole-area,good-rod,horsea,horsea,5-15,60,,
57301,firered,kanto-route-10,whole-area,good-rod,krabby,krabby,5-15,20,,
57306,firered,kanto-route-10,whole-area,good-rod,magikarp,magikarp,5-15,20,,
57311,firered,kanto-route-10,whole-area,super-rod,horsea,horsea,15-35,84,,
57316,firered,kanto-route-10,whole-area,super-rod,gyarados,gyarados,15-25,15,,
57321,firered,kanto-route-10,whole-area,super-rod,psyduck,psyduck,25-35,1,,
57326,firered,kanto-route-10,whole-area,surf,tentacool,tentacool,5-40,100,,
57331,firered,kanto-route-11,whole-area,walk,ekans,ekans,12-15,40,,
57336,firered,kanto-route-11,whole-area,walk,spearow,spearow,13-17,35,,
57341,firered,kanto-route-11,whole-area,walk,drowzee,drowzee,11-15,25,,
57346,firered,kanto-route-11,whole-area,old-rod,magikarp,magikarp,5,100,,
57351,firered,kanto-route-11,whole-area,good-rod,horsea,horsea,5-15,60,,
57356,firered,kanto-route-11,whole-area,good-rod,krabby,krabby,5-15,20,,
57361,firered,kanto-route-11,whole-area,good-rod,magikarp,magikarp,5-15,20,,
57366,firered,kanto-route-11,whole-area,super-rod,horsea,horsea,15-35,84,,
57371,firered,kanto-route-11,whole-area,super-rod,gyarados,gyarados,15-25,15,,
57376,firered,kanto-route-11,whole-area,super-rod,psyduck,psyduck,25-35,1,,
57381,firered,kanto-route-11,whole-area,surf,tentacool,tentacool,5-40,100,,
57386,firered,kanto-route-12,whole-area,walk,oddish,oddish,22-26,35,,
57391,firered,kanto-route-12,whole-area,walk,pidgey,pidgey,23-27,30,,
57396,firered,kanto-route-12,whole-area,walk,venonat,venonat,24-26,30,,
57401,firered,kanto-route-12,whole-area,walk,gloom,gloom,28-30,5,,
57406,firered,kanto-route-12,whole-area,old-rod,magikarp,magikarp,5,100,,
57411,firered,kanto-route-12,whole-area,good-rod,horsea,horsea,5-15,60,,
57416,firered,kanto-route-12,whole-area,good-rod,krabby,krabby,5-15,20,,
57421,firered,kanto-route-12,whole-area,good-rod,magikarp,magikarp,5-15,20,,
57426,firered,kanto-route-12,whole-area,super-rod,horsea,horsea,15-35,84,,
57431,firered,kanto-route-12,whole-area,super-rod,gyarados,gyarados,15-25,15,,
57436,firered,kanto-route-12,whole-area,super-rod,psyduck,psyduck,25-35,1,,
57441,firered,kanto-route-12,whole-area,surf,tentacool,tentacool,5-40,100,,
57446,firered,kanto-route-13,whole-area,walk,oddish,oddish,22-26,35,,
57451,firered,kanto-route-13,whole-area,walk,venonat,venonat,24-26,30,,
57456,firered,kanto-route-13,whole-area,walk,pidgey,pidgey,25-27,20,,
57461,firered,kanto-route-13,whole-area,walk,pidgeotto,pidgeotto,29,5,,
57466,firered,kanto-route-13,whole-area,walk,gloom,gloom,28-30,5,,
57471,firered,kanto-route-13,whole-area,walk,ditto,ditto,25,5,,
57476,firered,kanto-route-13,whole-area,old-rod,magikarp,magikarp,5,100,,
57481,firered,kanto-route-13,whole-area,good-rod,horsea,horsea,5-15,60,,
57486,firered,kanto-route-13,whole-area,good-rod,krabby,krabby,5-15,20,,
57491,firered,kanto-route-13,whole-area,good-rod,magikarp,magikarp,5-15,20,,
57496,firered,kanto-route-13,whole-area,super-rod,horsea,horsea,15-35,84,,
57501,firered,kanto-route-13,whole-area,super-rod,gyarados,gyarados,15-25,15,,
57506,firered,kanto-route-13,whole-area,super-rod,psyduck,psyduck,25-35,1,,
57511,firered,kanto-route-13,whole-area,surf,tentacool,tentacool,5-40,100,,
57516,firered,kanto-route-14,whole-area,walk,oddish,oddish,22-26,35,,
57521,firered,kanto-route-14,whole-area,walk,venonat,venonat,24-26,30,,
57526,firered,kanto-route-14,whole-area,walk,ditto,ditto,23,15,,
57531,firered,kanto-route-14,whole-area,walk,pidgey,pidgey,27,10,,
57536,firered,kanto-route-14,whole-area,walk,pidgeotto,pidgeotto,29,5,,
57541,firered,kanto-route-14,whole-area,walk,gloom,gloom,30,5,,
57546,firered,kanto-route-15,whole-area,walk,oddish,oddish,22-26,35,,
57551,firered,kanto-route-15,whole-area,walk,venonat,venonat,24-26,30,,
57556,firered,kanto-route-15,whole-area,walk,pidgey,pidgey,25-27,20,,
57561,firered,kanto-route-15,whole-area,walk,pidgeotto,pidgeotto,29,5,,
57566,firered,kanto-route-15,whole-area,walk,gloom,gloom,28-30,5,,
57571,firered,kanto-route-15,whole-area,walk,ditto,ditto,25,5,,
57576,firered,kanto-route-16,whole-area,walk,doduo,doduo,18-22,35,,
57581,firered,kanto-route-16,whole-area,walk,rattata,rattata,18-22,30,,
57586,firered,kanto-route-16,whole-area,walk,spearow,spearow,20-22,30,,
57591,firered,kanto-route-16,whole-area,walk,raticate,raticate,23-25,5,,
57596,firered,kanto-route-17,whole-area,walk,doduo,doduo,24-28,35,,
57601,firered,kanto-route-17,whole-area,walk,spearow,spearow,20-22,30,,
57606,firered,kanto-route-17,whole-area,walk,raticate,raticate,25-29,25,,
57611,firered,kanto-route-17,whole-area,walk,rattata,rattata,22,5,,
57616,firered,kanto-route-17,whole-area,walk,fearow,fearow,25-27,5,,
57621,firered,kanto-route-18,whole-area,walk,doduo,doduo,24-28,35,,
57626,firered,kanto-route-18,whole-area,walk,spearow,spearow,20-22,30,,
57631,firered,kanto-route-18,whole-area,walk,raticate,raticate,25-29,15,,
57636,firered,kanto-route-18,whole-area,walk,fearow,fearow,25-29,15,,
57641,firered,kanto-route-18,whole-area,walk,rattata,rattata,22,5,,
57646,firered,kanto-route-19,whole-area,old-rod,magikarp,magikarp,5,100,,
57651,firered,kanto-route-19,whole-area,good-rod,horsea,horsea,5-15,60,,
57656,firered,kanto-route-19,whole-area,good-rod,krabby,krabby,5-15,20,,
57661,firered,kanto-route-19,whole-area,good-rod,magikarp,magikarp,5-15,20,,
57666,firered,kanto-route-19,whole-area,super-rod,horsea,horsea,15-25,80,,
57671,firered,kanto-route-19,whole-area,super-rod,gyarados,gyarados,15-25,15,,
57676,firered,kanto-route-19,whole-area,super-rod,seadra,seadra,25-35,4,,
57681,firered,kanto-route-19,whole-area,super-rod,psyduck,psyduck,25-35,1,,
57686,firered,kanto-route-19,whole-area,surf,tentacool,tentacool,5-40,100,,
57691,firered,kanto-route-20,whole-area,old-rod,magikarp,magikarp,5,100,,
57696,firered,kanto-route-20,whole-area,good-rod,horsea,horsea,5-15,60,,
57701,firered,kanto-route-20,whole-area,good-rod,krabby,krabby,5-15,20,,
57706,firered,kanto-route-20,whole-area,good-rod,magikarp,magikarp,5-15,20,,
57711,firered,kanto-route-20,whole-area,super-rod,horsea,horsea,15-25,80,,
57716,firered,kanto-route-20,whole-area,super-rod,gyarados,gyarados,15-25,15,,
57721,firered,kanto-route-20,whole-area,super-rod,seadra,seadra,25-35,4,,
57726,firered,kanto-route-20,whole-area,super-rod,psyduck,psyduck,25-35,1,,
57731,firered,kanto-route-20,whole-area,surf,tentacool,tentacool,5-40,100,,
57736,firered,kanto-route-21,north,walk,tangela,tangela,17-28,100,,
57741,firered,kanto-route-21,north,old-rod,magikarp,magikarp,5,100,,
57746,firered,kanto-route-21,north,good-rod,horsea,horsea,5-15,60,,
57751,firered,kanto-route-21,north,good-rod,krabby,krabby,5-15,20,,
57756,firered,kanto-route-21,north,good-rod,magikarp,magikarp,5-15,20,,
57761,firered,kanto-route-21,north,super-rod,horsea,horsea,15-25,80,,
57766,firered,kanto-route-21,north,super-rod,gyarados,gyarados,15-25,15,,
57771,firered,kanto-route-21,north,super-rod,seadra,seadra,25-35,4,,
57776,firered,kanto-route-21,north,super-rod,psyduck,psyduck,25-35,1,,
57781,firered,kanto-route-21,north,surf,tentacool,tentacool,5-40,100,,
57786,firered,kanto-route-21,south,walk,tangela,tangela,17-28,100,,
57791,firered,kanto-route-21,south,old-rod,magikarp,magikarp,5,100,,
57796,firered,kanto-route-21,south,good-rod,horsea,horsea,5-15,60,,
57801,firered,kanto-route-21,south,good-rod,krabby,krabby,5-15,20,,
57806,firered,kanto-route-21,south,good-rod,magikarp,magikarp,5-15,20,,
57811,firered,kanto-route-21,south,super-rod,horsea,horsea,15-25,80,,
57816,firered,kanto-route-21,south,super-rod,gyarados,gyarados,15-25,15,,
57821,firered,kanto-route-21,south,super-rod,seadra,seadra,25-35,4,,
57826,firered,kanto-route-21,south,super-rod,psyduck,psyduck,25-35,1,,
57831,firered,kanto-route-21,south,surf,tentacool,tentacool,5-40,100,,
57836,firered,kanto-route-22,whole-area,walk,rattata,rattata,2-5,45,,
57841,firered,kanto-route-22,whole-area,walk,mankey,mankey,2-5,45,,
57846,firered,kanto-route-22,whole-area,walk,spearow,spearow,3-5,10,,
57851,firered,kanto-route-22,whole-area,old-rod,magikarp,magikarp,5,100,,
57856,firered,kanto-route-22,whole-area,good-rod,poliwag,poliwag,5-15,60,,
57861,firered,kanto-route-22,whole-area,good-rod,goldeen,goldeen,5-15,20,,
57866,firered,kanto-route-22,whole-area,good-rod,magikarp,magikarp,5-15,20,,
57871,firered,kanto-route-22,whole-area,super-rod,poliwag,poliwag,15-25,40,,
57876,firered,kanto-route-22,whole-area,super-rod,poliwhirl,poliwhirl,20-30,40,,
57881,firered,kanto-route-22,whole-area,super-rod,gyarados,gyarados,15-25,15,,
57886,firered,kanto-route-22,whole-area,super-rod,psyduck,psyduck,15-35,5,,
57891,firered,kanto-route-22,whole-area,surf,psyduck,psyduck,20-40,100,,
57896,firered,kanto-route-23,whole-area,walk,mankey,mankey,32-34,30,,
57901,firered,kanto-route-23,whole-area,walk,fearow,fearow,40-44,25,,
57906,firered,kanto-route-23,whole-area,walk,ekans,ekans,32-34,20,,
57911,firered,kanto-route-23,whole-area,walk,spearow,spearow,32-34,15,,
57916,firered,kanto-route-23,whole-area,walk,arbok,arbok,44,5,,
57921,firered,kanto-route-23,whole-area,walk,primeape,primeape,42,5,,
57926,firered,kanto-route-23,whole-area,old-rod,magikarp,magikarp,5,100,,
57931,firered,kanto-route-23,whole-area,good-rod,poliwag,poliwag,5-15,60,,
57936,firered,kanto-route-23,whole-area,good-rod,goldeen,goldeen,5-15,20,,
57941,firered,kanto-route-23,whole-area,good-rod,magikarp,magikarp,5-15,20,,
57946,firered,kanto-route-23,whole-area,super-rod,poliwag,poliwag,15-25,40,,
57951,firered,kanto-route-23,whole-area,super-rod,poliwhirl,poliwhirl,20-30,40,,
57956,firered,kanto-route-23,whole-area,super-rod,gyarados,gyarados,15-25,15,,
57961,firered,kanto-route-23,whole-area,super-rod,psyduck,psyduck,15-35,5,,
57966,firered,kanto-route-23,whole-area,surf,psyduck,psyduck,20-40,100,,
57971,firered,kanto-route-24,whole-area,walk,oddish,oddish,12-14,25,,
57976,firered,kanto-route-24,whole-area,walk,caterpie,caterpie,7,20,,
57981,firered,kanto-route-24,whole-area,walk,weedle,weedle,7,20,,
57986,firered,kanto-route-24,whole-area,walk,pidgey,pidgey,11-13,15,,
57991,firered,kanto-route-24,whole-area,walk,abra,abra,8-12,15,,
57996,firered,kanto-route-24,whole-area,walk,kakuna,kakuna,8,4,,
58001,firered,kanto-route-24,whole-area,walk,metapod,metapod,8,1,,
58006,firered,kanto-route-24,whole-area,old-rod,magikarp,magikarp,5,100,,
58011,firered,kanto-route-24,whole-area,good-rod,horsea,horsea,5-15,60,,
58016,firered,kanto-route-24,whole-area,good-rod,krabby,krabby,5-15,20,,
58021,firered,kanto-route-24,whole-area,good-rod,magikarp,magikarp,5-15,20,,
58026,firered,kanto-route-24,whole-area,super-rod,horsea,horsea,15-35,84,,
58031,firered,kanto-route-24,whole-area,super-rod,gyarados,gyarados,15-25,15,,
58036,firered,kanto-route-24,whole-area,super-rod,psyduck,psyduck,25-35,1,,
58041,firered,kanto-route-24,whole-area,surf,tentacool,tentacool,5-40,100,,
58046,firered,kanto-route-25,whole-area,walk,oddish,oddish,12-14,25,,
58051,firered,kanto-route-25,whole-area,walk,caterpie,caterpie,8,20,,
58056,firered,kanto-route-25,whole-area,walk,weedle,weedle,8,20,,
58061,firered,kanto-route-25,whole-area,walk,pidgey,pidgey,11-13,15,,
58066,firered,kanto-route-25,whole-area,walk,abra,abra,9-13,15,,
58071,firered,kanto-route-25,whole-area,walk,kakuna,kakuna,9,4,,
58076,firered,kanto-route-25,whole-area,walk,metapod,metapod,9,1,,
58081,firered,kanto-route-25,whole-area,old-rod,magikarp,magikarp,5,100,,
58086,firered,kanto-route-25,whole-area,good-rod,poliwag,poliwag,5-15,60,,
58091,firered,kanto-route-25,whole-area,good-rod,goldeen,goldeen,5-15,20,,
58096,firered,kanto-route-25,whole-area,good-rod,magikarp,magikarp,5-15,20,,
58101,firered,kanto-route-25,whole-area,super-rod,poliwag,poliwag,15-25,40,,
58106,firered,kanto-route-25,whole-area,super-rod,poliwhirl,poliwhirl,20-30,40,,
58111,firered,kanto-route-25,whole-area,super-rod,gyarados,gyarados,15-25,15,,
58116,firered,kanto-route-25,whole-area,super-rod,psyduck,psyduck,15-35,5,,
58121,firered,kanto-route-25,whole-area,surf,psyduck,psyduck,20-40,100,,
58126,firered,kanto-safari-zone,area-1-east,walk,nidoran-m,nidoran-m,24,20,,
58131,firered,kanto-safari-zone,area-1-east,walk,doduo,doduo,26,20,,
58136,firered,kanto-safari-zone,area-1-east,walk,exeggcute,exeggcute,23-25,20,,
58141,firered,kanto-safari-zone,area-1-east,walk,paras,paras,22,15,,
58146,firered,kanto-safari-zone,area-1-east,walk,nidorino,nidorino,33,10,,
58151,firered,kanto-safari-zone,area-1-east,walk,nidoran-f,nidoran-f,24,5,,
58156,firered,kanto-safari-zone,area-1-east,walk,parasect,parasect,25,5,,
58161,firered,kanto-safari-zone,area-1-east,walk,kangaskhan,kangaskhan,25,4,,
58166,firered,kanto-safari-zone,area-1-east,walk,scyther,scyther,28,1,,
58171,firered,kanto-safari-zone,area-1-east,old-rod,magikarp,magikarp,5,100,,
58176,firered,kanto-safari-zone,area-1-east,good-rod,goldeen,goldeen,5-15,60,,
58181,firered,kanto-safari-zone,area-1-east,good-rod,poliwag,poliwag,5-15,20,,
58186,firered,kanto-safari-zone,area-1-east,good-rod,magikarp,magikarp,5-15,20,,
58191,firered,kanto-safari-zone,area-1-east,super-rod,goldeen,goldeen,15-25,40,,
58196,firered,kanto-safari-zone,area-1-east,super-rod,seaking,seaking,20-30,40,,
58201,firered,kanto-safari-zone,area-1-east,super-rod,dratini,dratini,15-25,15,,
58206,firered,kanto-safari-zone,area-1-east,super-rod,psyduck,psyduck,15-35,4,,
58211,firered,kanto-safari-zone,area-1-east,super-rod,dragonair,dragonair,25-35,1,,
58216,firered,kanto-safari-zone,area-1-east,surf,psyduck,psyduck,20-40,100,,
58221,firered,kanto-safari-zone,area-2-north,walk,nidoran-m,nidoran-m,30,20,,
58226,firered,kanto-safari-zone,area-2-north,walk,exeggcute,exeggcute,25-27,20,,
58231,firered,kanto-safari-zone,area-2-north,walk,rhyhorn,rhyhorn,26,20,,
58236,firered,kanto-safari-zone,area-2-north,walk,paras,paras,23,15,,
58241,firered,kanto-safari-zone,area-2-north,walk,nidorino,nidorino,30,10,,
58246,firered,kanto-safari-zone,area-2-north,walk,nidorina,nidorina,30,5,,
58251,firered,kanto-safari-zone,area-2-north,walk,venomoth,venomoth,32,5,,
58256,firered,kanto-safari-zone,area-2-north,walk,chansey,chansey,26,4,,
58261,firered,kanto-safari-zone,area-2-north,walk,tauros,tauros,28,1,,
